timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.69282E+12,523,HTTP Get Request,200,,Thread Group 1-73,text,TRUE,,11971,125,22,24,http://localhost:8090/customers,499,0,1
1.69282E+12,1331,HTTP Get Request,200,,Thread Group 1-2,text,TRUE,,11971,125,21,22,http://localhost:8090/customers,1327,0,1
1.69282E+12,55,HTTP Get Request,200,,Thread Group 1-85,text,TRUE,,11971,125,20,21,http://localhost:8090/customers,54,0,1
1.69282E+12,480,HTTP Get Request,200,,Thread Group 1-12,text,TRUE,,11971,125,19,20,http://localhost:8090/customers,480,0,1
1.69282E+12,1581,HTTP Post Request,201,,Thread Group 1-90,text,TRUE,,573,380,18,19,http://localhost:8081/register,1580,0,3
1.69282E+12,1669,HTTP Post Request,201,,Thread Group 1-81,text,TRUE,,573,380,18,19,http://localhost:8081/register,1669,0,2
1.69282E+12,1787,HTTP Post Request,201,,Thread Group 1-71,text,TRUE,,573,380,18,19,http://localhost:8081/register,1786,0,2
1.69282E+12,84,HTTP Get Request,200,,Thread Group 1-77,text,TRUE,,11971,125,18,19,http://localhost:8090/customers,83,0,2
1.69282E+12,2378,HTTP Post Request,201,,Thread Group 1-13,text,TRUE,,573,380,17,18,http://localhost:8081/register,2378,0,1
1.69282E+12,836,HTTP Get Request,200,,Thread Group 1-91,text,TRUE,,11971,125,17,18,http://localhost:8090/customers,836,0,1
1.69282E+12,805,HTTP Get Request,200,,Thread Group 1-72,text,TRUE,,11971,125,16,17,http://localhost:8090/customers,804,0,2
1.69282E+12,1124,HTTP Get Request,200,,Thread Group 1-94,text,TRUE,,11971,125,15,16,http://localhost:8090/customers,1122,0,2
1.69282E+12,810,HTTP Get Request,200,,Thread Group 1-86,text,TRUE,,11971,125,14,15,http://localhost:8090/customers,808,0,1
1.69282E+12,750,HTTP Get Request,200,,Thread Group 1-48,text,TRUE,,11971,125,13,14,http://localhost:8090/customers,747,0,1
1.69282E+12,811,HTTP Get Request,200,,Thread Group 1-60,text,TRUE,,11971,125,12,13,http://localhost:8090/customers,811,0,2
1.69282E+12,1547,HTTP Post Request,201,,Thread Group 1-100,text,TRUE,,573,380,11,12,http://localhost:8081/register,1547,0,1
1.69282E+12,850,HTTP Get Request,200,,Thread Group 1-42,text,TRUE,,11971,125,11,12,http://localhost:8090/customers,846,0,2
1.69282E+12,93,HTTP Get Request,200,,Thread Group 1-81,text,TRUE,,11971,125,10,10,http://localhost:8090/customers,93,0,2
1.69282E+12,861,HTTP Get Request,200,,Thread Group 1-41,text,TRUE,,11971,125,10,10,http://localhost:8090/customers,859,0,1
1.69282E+12,92,HTTP Get Request,200,,Thread Group 1-71,text,TRUE,,11971,125,8,8,http://localhost:8090/customers,90,0,1
1.69282E+12,104,HTTP Get Request,200,,Thread Group 1-90,text,TRUE,,11971,125,8,8,http://localhost:8090/customers,103,0,1
1.69282E+12,963,HTTP Get Request,200,,Thread Group 1-59,text,TRUE,,11971,125,6,6,http://localhost:8090/customers,961,0,1
1.69282E+12,1136,HTTP Get Request,200,,Thread Group 1-97,text,TRUE,,11971,125,6,6,http://localhost:8090/customers,1136,0,1
1.69282E+12,1255,HTTP Get Request,200,,Thread Group 1-52,text,TRUE,,11971,125,4,4,http://localhost:8090/customers,1253,0,2
1.69282E+12,1316,HTTP Get Request,200,,Thread Group 1-74,text,TRUE,,11971,125,3,3,http://localhost:8090/customers,1316,0,1
1.69282E+12,122,HTTP Get Request,200,,Thread Group 1-100,text,TRUE,,11971,125,2,2,http://localhost:8090/customers,121,0,2
1.69282E+12,185,HTTP Get Request,200,,Thread Group 1-13,text,TRUE,,11971,125,1,1,http://localhost:8090/customers,185,0,2
